time,event,Freq
2017-04-05 12:46:52,access,1
2017-04-05 12:46:52,svn,1
2017-04-05 12:46:53,access,1
2017-04-05 12:46:53,svn,1
2017-04-05 12:46:55,access,1
2017-04-05 12:46:55,svn,1
2017-04-05 12:46:56,access,1
2017-04-05 12:46:56,svn,1
2017-04-05 12:46:57,access,1
2017-04-05 12:46:57,svn,1
2017-04-05 12:46:58,access,1
2017-04-05 12:46:58,svn,1
2017-04-05 12:46:59,access,1
2017-04-05 12:46:59,svn,1
2017-04-05 12:47:01,access,1
2017-04-05 12:47:01,svn,1
2017-04-05 12:47:02,access,1
2017-04-05 12:47:02,svn,1
2017-04-05 12:47:03,access,1
2017-04-05 12:47:03,svn,1
2017-04-05 12:47:04,access,1
2017-04-05 12:47:04,svn,1
2017-04-05 12:47:05,access,1
2017-04-05 12:47:05,svn,1
2017-04-05 12:47:07,access,1
2017-04-05 12:47:07,ldap,371
2017-04-05 12:47:07,svn,1
2017-04-05 12:47:08,ldap,130
2017-04-05 12:47:08,radius,6
2017-04-05 12:47:09,access,1
2017-04-05 12:47:09,svn,1
2017-04-05 12:47:11,access,1
2017-04-05 12:47:11,svn,1
2017-04-05 12:47:12,access,1
2017-04-05 12:47:12,svn,1
2017-04-05 12:47:13,access,1
2017-04-05 12:47:13,svn,1
2017-04-05 12:47:14,access,1
2017-04-05 12:47:14,svn,1
2017-04-05 12:47:15,access,1
2017-04-05 12:47:15,svn,1
2017-04-05 12:47:16,access,1
2017-04-05 12:47:16,svn,1
2017-04-05 12:47:18,access,1
2017-04-05 12:47:18,redmine,1
2017-04-05 12:47:18,svn,1
2017-04-05 12:47:19,access,1
2017-04-05 12:47:19,svn,1
2017-04-05 12:47:20,access,1
2017-04-05 12:47:20,svn,1
2017-04-05 12:47:22,access,1
2017-04-05 12:47:22,svn,1
2017-04-05 12:47:23,access,1
2017-04-05 12:47:23,svn,1
2017-04-05 12:47:24,access,1
2017-04-05 12:47:24,svn,1
2017-04-05 12:47:25,access,1
2017-04-05 12:47:25,svn,1
2017-04-05 12:47:27,access,1
2017-04-05 12:47:27,svn,1
2017-04-05 12:47:28,access,1
2017-04-05 12:47:28,svn,1
2017-04-05 12:47:29,access,1
2017-04-05 12:47:29,svn,1
2017-04-05 12:47:30,access,1
2017-04-05 12:47:30,svn,1
2017-04-05 12:47:31,access,1
2017-04-05 12:47:31,svn,1
2017-04-05 12:47:33,access,1
2017-04-05 12:47:33,svn,1
2017-04-05 12:47:34,access,1
2017-04-05 12:47:34,svn,1
2017-04-05 12:47:37,access,1
2017-04-05 12:47:37,svn,1
2017-04-05 12:47:38,access,1
2017-04-05 12:47:38,svn,1
2017-04-05 12:47:40,access,1
2017-04-05 12:47:40,svn,1
2017-04-05 12:47:41,access,1
2017-04-05 12:47:41,svn,1
2017-04-05 12:47:42,access,1
2017-04-05 12:47:42,ldap,61
2017-04-05 12:47:42,svn,1
2017-04-05 12:47:44,access,1
2017-04-05 12:47:44,svn,1
2017-04-05 12:47:45,access,1
2017-04-05 12:47:45,svn,1
2017-04-05 12:47:47,access,1
2017-04-05 12:47:47,svn,1
2017-04-05 12:47:49,access,1
2017-04-05 12:47:49,svn,1
2017-04-05 12:47:50,access,1
2017-04-05 12:47:50,svn,1
2017-04-05 12:47:52,access,1
2017-04-05 12:47:52,svn,1
2017-04-05 12:47:53,access,1
2017-04-05 12:47:53,svn,1
2017-04-05 12:47:55,access,1
2017-04-05 12:47:55,svn,1
2017-04-05 12:47:56,access,1
2017-04-05 12:47:56,ldap,61
2017-04-05 12:47:56,svn,1
2017-04-05 12:47:58,access,1
2017-04-05 12:47:58,svn,1
2017-04-05 12:48:00,access,1
2017-04-05 12:48:00,svn,1
2017-04-05 12:48:01,access,1
2017-04-05 12:48:01,svn,1
2017-04-05 12:48:02,access,1
2017-04-05 12:48:02,svn,1
2017-04-05 12:48:04,access,1
2017-04-05 12:48:04,svn,1
2017-04-05 12:48:07,access,1
2017-04-05 12:48:07,svn,1
2017-04-05 12:48:08,access,1
2017-04-05 12:48:08,httpdacc,1
2017-04-05 12:48:08,svn,1
2017-04-05 12:48:10,access,1
2017-04-05 12:48:10,svn,1
2017-04-05 12:48:11,access,1
2017-04-05 12:48:11,svn,1
2017-04-05 12:48:14,access,1
2017-04-05 12:48:14,svn,1
2017-04-05 12:48:15,access,1
2017-04-05 12:48:15,svn,1
2017-04-05 12:48:16,access,1
2017-04-05 12:48:16,svn,1
2017-04-05 12:48:18,access,1
2017-04-05 12:48:18,svn,1
2017-04-05 12:48:19,access,1
2017-04-05 12:48:19,svn,1
2017-04-05 12:48:21,access,1
2017-04-05 12:48:21,svn,1
2017-04-05 12:48:22,access,1
2017-04-05 12:48:22,svn,1
2017-04-05 12:48:24,access,1
2017-04-05 12:48:24,svn,1
2017-04-05 12:48:25,access,1
2017-04-05 12:48:25,svn,1
2017-04-05 12:48:27,access,1
2017-04-05 12:48:27,svn,1
2017-04-05 12:48:28,access,1
2017-04-05 12:48:28,svn,1
2017-04-05 12:48:30,access,1
2017-04-05 12:48:30,svn,1
2017-04-05 12:48:32,access,1
2017-04-05 12:48:32,svn,1
2017-04-05 12:48:33,access,1
2017-04-05 12:48:33,svn,1
2017-04-05 12:48:35,access,1
2017-04-05 12:48:35,svn,1
2017-04-05 12:48:36,access,1
2017-04-05 12:48:36,svn,1
2017-04-05 12:48:38,access,1
2017-04-05 12:48:38,svn,1
2017-04-05 12:48:39,access,1
2017-04-05 12:48:39,svn,1
2017-04-05 12:48:41,access,1
2017-04-05 12:48:41,ldap,501
2017-04-05 12:48:41,radius,5
2017-04-05 12:48:41,svn,1
2017-04-05 12:48:42,access,1
2017-04-05 12:48:42,svn,1
2017-04-05 12:48:44,access,1
2017-04-05 12:48:44,svn,1
2017-04-05 12:48:45,access,1
2017-04-05 12:48:45,svn,1
2017-04-05 12:48:47,access,1
2017-04-05 12:48:47,svn,1
2017-04-05 12:48:49,access,1
2017-04-05 12:48:49,svn,1
2017-04-05 12:48:50,access,1
2017-04-05 12:48:50,svn,1
2017-04-05 12:48:51,access,1
2017-04-05 12:48:51,svn,1
2017-04-05 12:48:53,access,1
2017-04-05 12:48:53,svn,1
2017-04-05 12:48:54,access,1
2017-04-05 12:48:54,svn,1
2017-04-05 12:48:57,access,1
2017-04-05 12:48:57,svn,1
2017-04-05 12:48:59,access,1
2017-04-05 12:48:59,svn,1
2017-04-05 12:49:00,access,1
2017-04-05 12:49:00,svn,1
2017-04-05 12:49:03,access,1
2017-04-05 12:49:03,svn,1
2017-04-05 12:49:04,access,1
2017-04-05 12:49:04,svn,1
2017-04-05 12:49:05,redmine,1
2017-04-05 12:49:06,access,1
2017-04-05 12:49:06,svn,1
2017-04-05 12:49:08,access,1
2017-04-05 12:49:08,radius,3
2017-04-05 12:49:08,svn,1
2017-04-05 12:49:09,access,1
2017-04-05 12:49:09,svn,1
2017-04-05 12:49:10,access,1
2017-04-05 12:49:10,svn,1
2017-04-05 12:49:11,ldap,61
2017-04-05 12:49:12,access,1
2017-04-05 12:49:12,svn,1
2017-04-05 12:49:14,access,1
2017-04-05 12:49:14,svn,1
2017-04-05 12:49:16,access,1
2017-04-05 12:49:16,svn,1
2017-04-05 12:49:18,access,1
2017-04-05 12:49:18,svn,1
2017-04-05 12:49:20,access,1
2017-04-05 12:49:20,svn,1
2017-04-05 12:49:21,access,1
2017-04-05 12:49:21,svn,1
2017-04-05 12:49:22,access,1
2017-04-05 12:49:22,svn,1
2017-04-05 12:49:24,access,1
2017-04-05 12:49:24,svn,1
2017-04-05 12:49:25,access,5
2017-04-05 12:49:25,svn,2
2017-04-05 12:49:30,access,1
2017-04-05 12:49:30,svn,1
2017-04-05 12:49:32,access,1
2017-04-05 12:49:32,svn,1
2017-04-05 12:49:33,access,1
2017-04-05 12:49:33,ldap,61
2017-04-05 12:49:33,svn,1
2017-04-05 12:49:34,access,1
2017-04-05 12:49:34,svn,1
2017-04-05 12:49:35,access,1
2017-04-05 12:49:35,svn,1
2017-04-05 12:49:36,ldap,379
2017-04-05 12:49:36,radius,3
2017-04-05 12:49:37,access,1
2017-04-05 12:49:37,svn,1
2017-04-05 12:49:38,access,1
2017-04-05 12:49:38,svn,1
2017-04-05 12:49:40,access,1
2017-04-05 12:49:40,svn,1
2017-04-05 12:49:42,access,1
2017-04-05 12:49:42,svn,1
2017-04-05 12:49:43,ldap,61
2017-04-05 12:49:44,access,1
2017-04-05 12:49:44,svn,1
2017-04-05 12:49:45,access,1
2017-04-05 12:49:45,svn,1
2017-04-05 12:49:47,access,1
2017-04-05 12:49:47,svn,1
2017-04-05 12:49:48,access,1
2017-04-05 12:49:48,svn,1
2017-04-05 12:49:50,access,1
2017-04-05 12:49:50,svn,1
2017-04-05 12:49:51,access,1
2017-04-05 12:49:51,svn,1
2017-04-05 12:49:53,access,1
2017-04-05 12:49:53,svn,1
2017-04-05 12:49:54,access,1
2017-04-05 12:49:54,svn,1
2017-04-05 12:49:56,access,1
2017-04-05 12:49:56,svn,1
2017-04-05 12:49:58,access,1
2017-04-05 12:49:58,svn,1
2017-04-05 12:49:59,access,1
2017-04-05 12:49:59,svn,1
2017-04-05 12:50:00,access,1
2017-04-05 12:50:00,svn,1
2017-04-05 12:50:03,access,1
2017-04-05 12:50:03,svn,1
2017-04-05 12:50:05,access,1
2017-04-05 12:50:05,svn,1
2017-04-05 12:50:07,access,1
2017-04-05 12:50:07,svn,1
2017-04-05 12:50:08,access,1
2017-04-05 12:50:08,svn,1
2017-04-05 12:50:10,access,1
2017-04-05 12:50:10,svn,1
2017-04-05 12:50:11,access,1
2017-04-05 12:50:11,svn,1
2017-04-05 12:50:13,access,1
2017-04-05 12:50:13,svn,1
2017-04-05 12:50:14,access,1
2017-04-05 12:50:14,svn,1
2017-04-05 12:50:16,access,1
2017-04-05 12:50:16,svn,1
2017-04-05 12:50:17,access,1
2017-04-05 12:50:17,svn,1
2017-04-05 12:50:19,access,1
2017-04-05 12:50:19,svn,1
2017-04-05 12:50:21,access,1
2017-04-05 12:50:21,svn,1
2017-04-05 12:50:24,access,1
2017-04-05 12:50:24,svn,1
2017-04-05 12:50:26,access,1
2017-04-05 12:50:26,svn,1
2017-04-05 12:50:29,access,1
2017-04-05 12:50:29,svn,1
2017-04-05 12:50:31,access,1
2017-04-05 12:50:31,svn,1
2017-04-05 12:50:33,access,1
2017-04-05 12:50:33,svn,1
2017-04-05 12:50:36,access,1
2017-04-05 12:50:36,svn,1
2017-04-05 12:50:39,access,1
2017-04-05 12:50:39,svn,1
2017-04-05 12:50:41,access,1
2017-04-05 12:50:41,svn,1
2017-04-05 12:50:42,redmine,1
2017-04-05 12:50:43,access,1
2017-04-05 12:50:43,svn,1
2017-04-05 12:50:44,ldap,433
2017-04-05 12:50:45,access,1
2017-04-05 12:50:45,svn,1
2017-04-05 12:50:47,access,1
2017-04-05 12:50:47,svn,1
2017-04-05 12:50:50,access,1
2017-04-05 12:50:50,svn,1
2017-04-05 12:50:51,access,1
2017-04-05 12:50:51,svn,1
2017-04-05 12:50:52,access,1
2017-04-05 12:50:52,svn,1
2017-04-05 12:50:54,access,1
2017-04-05 12:50:54,svn,1
2017-04-05 12:50:55,access,1
2017-04-05 12:50:55,svn,1
2017-04-05 12:50:57,access,5
2017-04-05 12:50:57,svn,2
2017-04-05 12:50:59,access,1
2017-04-05 12:50:59,svn,1
2017-04-05 12:51:00,access,1
2017-04-05 12:51:00,svn,1
2017-04-05 12:51:02,access,1
2017-04-05 12:51:02,svn,1
2017-04-05 12:51:04,access,1
2017-04-05 12:51:04,svn,1
2017-04-05 12:51:05,access,1
2017-04-05 12:51:05,svn,1
2017-04-05 12:51:06,access,1
2017-04-05 12:51:06,svn,1
2017-04-05 12:51:09,access,1
2017-04-05 12:51:09,svn,1
2017-04-05 12:51:10,access,1
2017-04-05 12:51:10,svn,1
2017-04-05 12:51:12,access,1
2017-04-05 12:51:12,svn,1
2017-04-05 12:51:13,access,1
2017-04-05 12:51:13,svn,1
2017-04-05 12:51:14,access,1
2017-04-05 12:51:14,svn,1
2017-04-05 12:51:16,access,1
2017-04-05 12:51:16,svn,1
2017-04-05 12:51:18,access,1
2017-04-05 12:51:18,svn,1
2017-04-05 12:51:19,access,1
2017-04-05 12:51:19,svn,1
2017-04-05 12:51:21,access,1
2017-04-05 12:51:21,svn,1
2017-04-05 12:51:23,access,1
2017-04-05 12:51:23,svn,1
2017-04-05 12:51:25,access,1
2017-04-05 12:51:25,svn,1
2017-04-05 12:51:26,access,1
2017-04-05 12:51:26,svn,1
2017-04-05 12:51:28,access,1
2017-04-05 12:51:28,svn,1
2017-04-05 12:51:30,access,1
2017-04-05 12:51:30,svn,1
2017-04-05 12:51:31,access,1
2017-04-05 12:51:31,svn,1
2017-04-05 12:51:32,access,1
2017-04-05 12:51:32,svn,1
2017-04-05 12:51:34,access,1
2017-04-05 12:51:34,svn,1
2017-04-05 12:51:35,access,1
2017-04-05 12:51:35,svn,1
2017-04-05 12:51:37,access,1
2017-04-05 12:51:37,ldap,61
2017-04-05 12:51:37,svn,1
2017-04-05 12:51:38,access,1
2017-04-05 12:51:38,svn,1
2017-04-05 12:51:40,access,1
2017-04-05 12:51:40,svn,1
2017-04-05 12:51:41,access,1
2017-04-05 12:51:41,svn,1
2017-04-05 12:51:43,access,1
2017-04-05 12:51:43,svn,1
2017-04-05 12:51:44,access,1
2017-04-05 12:51:44,svn,1
2017-04-05 12:51:46,access,1
2017-04-05 12:51:46,svn,1
2017-04-05 12:51:47,access,1
2017-04-05 12:51:47,svn,1
2017-04-05 12:51:49,access,1
2017-04-05 12:51:49,svn,1
2017-04-05 12:51:50,access,1
2017-04-05 12:51:50,svn,1
2017-04-05 12:51:52,access,1
2017-04-05 12:51:52,svn,1
2017-04-05 12:51:53,access,1
2017-04-05 12:51:53,svn,1
2017-04-05 12:51:54,access,1
2017-04-05 12:51:54,svn,1
2017-04-05 12:51:56,access,1
2017-04-05 12:51:56,svn,1
2017-04-05 12:51:57,access,1
2017-04-05 12:51:57,svn,1
2017-04-05 12:51:59,access,1
2017-04-05 12:51:59,svn,1
2017-04-05 12:52:00,access,1
2017-04-05 12:52:00,svn,1
2017-04-05 12:52:02,access,1
2017-04-05 12:52:02,svn,1
2017-04-05 12:52:03,access,1
2017-04-05 12:52:03,svn,1
2017-04-05 12:52:04,access,1
2017-04-05 12:52:04,svn,1
2017-04-05 12:52:06,access,1
2017-04-05 12:52:06,svn,1
2017-04-05 12:52:07,access,1
2017-04-05 12:52:07,svn,1
2017-04-05 12:52:08,access,1
2017-04-05 12:52:08,svn,1
2017-04-05 12:52:10,access,1
2017-04-05 12:52:10,svn,1
2017-04-05 12:52:11,access,1
2017-04-05 12:52:11,ldap,501
2017-04-05 12:52:11,radius,5
2017-04-05 12:52:11,svn,1
2017-04-05 12:52:13,access,1
2017-04-05 12:52:13,svn,1
2017-04-05 12:52:14,access,1
2017-04-05 12:52:14,svn,1
2017-04-05 12:52:17,access,1
2017-04-05 12:52:17,svn,1
2017-04-05 12:52:19,access,1
2017-04-05 12:52:19,svn,1
2017-04-05 12:52:20,access,1
2017-04-05 12:52:20,redmine,1
2017-04-05 12:52:20,svn,1
2017-04-05 12:52:22,access,1
2017-04-05 12:52:22,svn,1
2017-04-05 12:52:23,access,1
2017-04-05 12:52:23,svn,1
2017-04-05 12:52:25,access,1
2017-04-05 12:52:25,svn,1
2017-04-05 12:52:26,access,1
2017-04-05 12:52:26,svn,1
2017-04-05 12:52:28,access,1
2017-04-05 12:52:28,svn,1
2017-04-05 12:52:29,access,7
2017-04-05 12:52:29,svn,3
2017-04-05 12:52:31,access,1
2017-04-05 12:52:31,svn,1
2017-04-05 12:52:38,access,5
2017-04-05 12:52:38,svn,1
2017-04-05 12:52:39,access,1
2017-04-05 12:52:39,svn,1
2017-04-05 12:52:40,access,1
2017-04-05 12:52:40,svn,1
2017-04-05 12:52:42,access,1
2017-04-05 12:52:42,svn,1
2017-04-05 12:52:43,access,1
2017-04-05 12:52:43,ldap,61
2017-04-05 12:52:43,svn,1
2017-04-05 12:52:44,access,1
2017-04-05 12:52:44,svn,1
2017-04-05 12:52:46,access,1
2017-04-05 12:52:46,svn,1
2017-04-05 12:52:47,access,1
2017-04-05 12:52:47,svn,1
2017-04-05 12:52:49,access,1
2017-04-05 12:52:49,svn,1
2017-04-05 12:52:50,access,1
2017-04-05 12:52:50,svn,1
2017-04-05 12:52:51,ldap,440
2017-04-05 12:52:51,radius,3
2017-04-05 12:52:52,access,1
2017-04-05 12:52:52,svn,1
2017-04-05 12:52:53,access,1
2017-04-05 12:52:53,svn,1
2017-04-05 12:52:55,access,1
2017-04-05 12:52:55,svn,1
2017-04-05 12:52:56,access,1
2017-04-05 12:52:56,svn,1
2017-04-05 12:52:58,access,1
2017-04-05 12:52:58,svn,1
2017-04-05 12:52:59,access,6
2017-04-05 12:52:59,svn,2
2017-04-05 12:53:00,access,1
2017-04-05 12:53:00,svn,1
2017-04-05 12:53:01,access,2
2017-04-05 12:53:01,svn,2
2017-04-05 12:53:03,access,1
2017-04-05 12:53:03,svn,1
2017-04-05 12:53:05,access,1
2017-04-05 12:53:05,svn,1
2017-04-05 12:53:06,access,1
2017-04-05 12:53:06,svn,1
2017-04-05 12:53:07,access,1
2017-04-05 12:53:07,svn,1
2017-04-05 12:53:08,httpdacc,1
2017-04-05 12:53:09,access,1
2017-04-05 12:53:09,svn,1
2017-04-05 12:53:11,access,1
2017-04-05 12:53:11,svn,1
2017-04-05 12:53:12,access,1
2017-04-05 12:53:12,svn,1
2017-04-05 12:53:13,access,1
2017-04-05 12:53:13,svn,1
2017-04-05 12:53:15,access,1
2017-04-05 12:53:15,svn,1
2017-04-05 12:53:16,access,1
2017-04-05 12:53:16,svn,1
2017-04-05 12:53:17,access,1
2017-04-05 12:53:17,svn,1
2017-04-05 12:53:18,access,1
2017-04-05 12:53:18,ldap,61
2017-04-05 12:53:18,svn,1
2017-04-05 12:53:20,access,1
2017-04-05 12:53:20,svn,1
2017-04-05 12:53:21,access,1
2017-04-05 12:53:21,svn,1
2017-04-05 12:53:23,access,6
2017-04-05 12:53:23,svn,2
2017-04-05 12:53:24,access,1
2017-04-05 12:53:24,svn,1
2017-04-05 12:53:25,access,1
2017-04-05 12:53:25,svn,1
2017-04-05 12:53:27,access,1
2017-04-05 12:53:27,svn,1
2017-04-05 12:53:28,access,1
2017-04-05 12:53:28,svn,1
2017-04-05 12:53:30,access,1
2017-04-05 12:53:30,svn,1
2017-04-05 12:53:31,access,6
2017-04-05 12:53:31,svn,2
2017-04-05 12:53:32,access,2
2017-04-05 12:53:32,ldap,61
2017-04-05 12:53:32,svn,2
2017-04-05 12:53:34,access,1
2017-04-05 12:53:34,svn,1
2017-04-05 12:53:35,access,1
2017-04-05 12:53:35,svn,1
2017-04-05 12:53:36,access,5
2017-04-05 12:53:36,svn,1
2017-04-05 12:53:37,access,2
2017-04-05 12:53:37,svn,2
2017-04-05 12:53:38,access,2
2017-04-05 12:53:38,svn,2
2017-04-05 12:53:40,access,1
2017-04-05 12:53:40,svn,1
2017-04-05 12:53:42,Fire,1
2017-04-05 12:53:42,ldap,59
2017-04-05 12:53:43,access,1
2017-04-05 12:53:43,ldap,320
2017-04-05 12:53:43,svn,1
2017-04-05 12:53:45,access,1
2017-04-05 12:53:45,svn,1
2017-04-05 12:53:46,access,1
2017-04-05 12:53:46,svn,1
2017-04-05 12:53:47,httpdacc,1
2017-04-05 12:53:48,access,2
2017-04-05 12:53:48,ldap,100
2017-04-05 12:53:48,svn,1
2017-04-05 12:53:49,access,7
2017-04-05 12:53:49,ldap,327
2017-04-05 12:53:49,svn,3
2017-04-05 12:53:51,access,2
2017-04-05 12:53:51,ldap,74
2017-04-05 12:53:51,svn,2
2017-04-05 12:53:53,access,5
2017-04-05 12:53:53,svn,1
2017-04-05 12:53:54,access,1
2017-04-05 12:53:54,svn,1
2017-04-05 12:53:55,access,6
2017-04-05 12:53:55,svn,2
2017-04-05 12:53:56,access,1
2017-04-05 12:53:56,svn,1
2017-04-05 12:53:57,access,2
2017-04-05 12:53:57,svn,2
2017-04-05 12:53:58,access,1
2017-04-05 12:53:58,svn,1
2017-04-05 12:54:00,access,1
2017-04-05 12:54:00,svn,1
2017-04-05 12:54:01,access,1
2017-04-05 12:54:01,svn,1
2017-04-05 12:54:02,access,1
2017-04-05 12:54:02,svn,1
2017-04-05 12:54:03,access,5
2017-04-05 12:54:03,svn,1
2017-04-05 12:54:04,access,2
2017-04-05 12:54:04,svn,2
2017-04-05 12:54:05,access,1
2017-04-05 12:54:05,svn,1
2017-04-05 12:54:07,access,1
2017-04-05 12:54:07,svn,1
2017-04-05 12:54:08,access,1
2017-04-05 12:54:08,svn,1
2017-04-05 12:54:09,access,5
2017-04-05 12:54:09,svn,1
2017-04-05 12:54:10,access,2
2017-04-05 12:54:10,svn,2
2017-04-05 12:54:11,access,1
2017-04-05 12:54:11,redmine,1
2017-04-05 12:54:11,svn,1
2017-04-05 12:54:13,access,1
2017-04-05 12:54:13,svn,1
2017-04-05 12:54:14,access,6
2017-04-05 12:54:14,radius,5
2017-04-05 12:54:14,svn,2
2017-04-05 12:54:15,access,1
2017-04-05 12:54:15,svn,1
2017-04-05 12:54:16,access,1
2017-04-05 12:54:16,svn,1
2017-04-05 12:54:18,access,1
2017-04-05 12:54:18,svn,1
2017-04-05 12:54:19,access,1
2017-04-05 12:54:19,svn,1
2017-04-05 12:54:20,access,1
2017-04-05 12:54:20,ldap,433
2017-04-05 12:54:20,svn,1
2017-04-05 12:54:22,access,1
2017-04-05 12:54:22,svn,1
2017-04-05 12:54:24,access,1
2017-04-05 12:54:24,svn,1
2017-04-05 12:54:25,access,1
2017-04-05 12:54:25,svn,1
2017-04-05 12:54:27,access,1
2017-04-05 12:54:27,svn,1
2017-04-05 12:54:28,access,1
2017-04-05 12:54:28,svn,1
2017-04-05 12:54:30,access,1
2017-04-05 12:54:30,svn,1
2017-04-05 12:54:31,access,1
2017-04-05 12:54:31,svn,1
2017-04-05 12:54:32,access,1
2017-04-05 12:54:32,svn,1
2017-04-05 12:54:33,access,1
2017-04-05 12:54:33,svn,1
2017-04-05 12:54:35,access,1
2017-04-05 12:54:35,svn,1
2017-04-05 12:54:36,access,1
2017-04-05 12:54:36,svn,1
2017-04-05 12:54:38,access,1
2017-04-05 12:54:38,svn,1
2017-04-05 12:54:39,access,1
2017-04-05 12:54:39,svn,1
2017-04-05 12:54:40,access,1
2017-04-05 12:54:40,svn,1
2017-04-05 12:54:42,access,1
2017-04-05 12:54:42,svn,1
2017-04-05 12:54:43,access,1
2017-04-05 12:54:43,svn,1
2017-04-05 12:54:44,access,1
2017-04-05 12:54:44,svn,1
2017-04-05 12:54:46,access,1
2017-04-05 12:54:46,ldap,61
2017-04-05 12:54:46,svn,1
2017-04-05 12:54:47,access,1
2017-04-05 12:54:47,svn,1
2017-04-05 12:54:48,access,1
2017-04-05 12:54:48,ldap,7
2017-04-05 12:54:48,svn,1
2017-04-05 12:54:50,access,1
2017-04-05 12:54:50,svn,1
2017-04-05 12:54:51,access,1
2017-04-05 12:54:51,svn,1
2017-04-05 12:54:52,access,1
2017-04-05 12:54:52,svn,1
2017-04-05 12:54:54,access,1
2017-04-05 12:54:54,svn,1
2017-04-05 12:54:55,access,1
2017-04-05 12:54:55,svn,1
2017-04-05 12:54:56,access,1
2017-04-05 12:54:56,svn,1
2017-04-05 12:54:58,access,1
2017-04-05 12:54:58,svn,1
2017-04-05 12:54:59,access,1
2017-04-05 12:54:59,svn,1
2017-04-05 12:55:00,access,1
2017-04-05 12:55:00,svn,1
2017-04-05 12:55:02,access,1
2017-04-05 12:55:02,svn,1
2017-04-05 12:55:03,access,1
2017-04-05 12:55:03,svn,1
2017-04-05 12:55:04,access,1
2017-04-05 12:55:04,svn,1
2017-04-05 12:55:05,access,1
2017-04-05 12:55:05,svn,1
2017-04-05 12:55:07,access,1
2017-04-05 12:55:07,svn,1
2017-04-05 12:55:08,access,1
2017-04-05 12:55:08,svn,1
2017-04-05 12:55:09,access,1
2017-04-05 12:55:09,svn,1
2017-04-05 12:55:11,access,1
2017-04-05 12:55:11,svn,1
2017-04-05 12:55:12,access,1
2017-04-05 12:55:12,svn,1
2017-04-05 12:55:13,access,1
2017-04-05 12:55:13,svn,1
2017-04-05 12:55:15,access,1
2017-04-05 12:55:15,svn,1
2017-04-05 12:55:16,access,1
2017-04-05 12:55:16,svn,1
2017-04-05 12:55:17,access,1
2017-04-05 12:55:17,svn,1
2017-04-05 12:55:19,access,1
2017-04-05 12:55:19,svn,1
2017-04-05 12:55:20,access,1
2017-04-05 12:55:20,svn,1
2017-04-05 12:55:21,access,1
2017-04-05 12:55:21,redmine,1
2017-04-05 12:55:21,svn,1
2017-04-05 12:55:23,access,1
2017-04-05 12:55:23,ldap,421
2017-04-05 12:55:23,svn,1
2017-04-05 12:55:24,access,1
2017-04-05 12:55:24,svn,1
2017-04-05 12:55:25,access,1
2017-04-05 12:55:25,svn,1
2017-04-05 12:55:27,access,1
2017-04-05 12:55:27,svn,1
2017-04-05 12:55:28,access,1
2017-04-05 12:55:28,ldap,61
2017-04-05 12:55:28,svn,1
2017-04-05 12:55:30,access,1
2017-04-05 12:55:30,svn,1
2017-04-05 12:55:31,access,1
2017-04-05 12:55:31,svn,1
2017-04-05 12:55:32,access,1
2017-04-05 12:55:32,svn,1
2017-04-05 12:55:33,access,1
2017-04-05 12:55:33,svn,1
2017-04-05 12:55:35,access,1
2017-04-05 12:55:35,svn,1
2017-04-05 12:55:36,access,1
2017-04-05 12:55:36,svn,1
2017-04-05 12:55:37,access,1
2017-04-05 12:55:37,svn,1
2017-04-05 12:55:39,access,1
2017-04-05 12:55:39,svn,1
2017-04-05 12:55:40,access,1
2017-04-05 12:55:40,ldap,19
2017-04-05 12:55:40,svn,1
2017-04-05 12:55:42,access,1
2017-04-05 12:55:42,svn,1
2017-04-05 12:55:43,access,1
2017-04-05 12:55:43,svn,1
2017-04-05 12:55:44,access,1
2017-04-05 12:55:44,svn,1
2017-04-05 12:55:46,access,1
2017-04-05 12:55:46,svn,1
2017-04-05 12:55:47,access,1
2017-04-05 12:55:47,svn,1
2017-04-05 12:55:48,access,1
2017-04-05 12:55:48,svn,1
2017-04-05 12:55:50,access,1
2017-04-05 12:55:50,svn,1
2017-04-05 12:55:52,access,1
2017-04-05 12:55:52,svn,1
2017-04-05 12:55:53,access,1
2017-04-05 12:55:53,svn,1
2017-04-05 12:55:54,access,1
2017-04-05 12:55:54,svn,1
2017-04-05 12:55:55,access,1
2017-04-05 12:55:55,svn,1
2017-04-05 12:55:57,access,1
2017-04-05 12:55:57,svn,1
2017-04-05 12:55:58,access,1
2017-04-05 12:55:58,svn,1
2017-04-05 12:56:00,access,1
2017-04-05 12:56:00,svn,1
2017-04-05 12:56:01,access,1
2017-04-05 12:56:01,svn,1
2017-04-05 12:56:03,access,1
2017-04-05 12:56:03,svn,1
2017-04-05 12:56:04,access,1
2017-04-05 12:56:04,svn,1
2017-04-05 12:56:06,access,1
2017-04-05 12:56:06,svn,1
2017-04-05 12:56:07,access,1
2017-04-05 12:56:07,svn,1
2017-04-05 12:56:08,access,1
2017-04-05 12:56:08,svn,1
2017-04-05 12:56:10,access,1
2017-04-05 12:56:10,svn,1
2017-04-05 12:56:11,access,1
2017-04-05 12:56:11,svn,1
2017-04-05 12:56:12,access,1
2017-04-05 12:56:12,svn,1
2017-04-05 12:56:14,access,1
2017-04-05 12:56:14,svn,1
2017-04-05 12:56:15,access,1
2017-04-05 12:56:15,svn,1
2017-04-05 12:56:17,access,1
2017-04-05 12:56:17,svn,1
2017-04-05 12:56:18,access,4
